Entity,Code,Year,Oil,Gas,Coal,Hydropower,Solar,Wind,Nuclear,Other renewables
Netherlands,NLD,2012,555.9069,392.8333,95.138885,0.104388,0.253753,4.981829,3.91471,7.203605
Netherlands,NLD,2013,529.2256,391.1389,95.19444,0.114312,0.5159,5.627148,2.890859,5.954
Netherlands,NLD,2014,518.6247,343.27777,105.30556,0.111925,0.784762,5.797334,4.091306,5.013182
Netherlands,NLD,2015,506.33072,337.8889,128.66667,0.0927,1.10852,7.549858,4.078041,4.935859
Netherlands,NLD,2016,517.8793,351.6389,119.27778,0.100079,1.601808,8.170446,3.960278,4.908861
Netherlands,NLD,2017,520.68384,363.05557,106.97222,0.060757,2.204346,10.568801,3.402478,4.604632
Netherlands,NLD,2018,506.27664,355.94443,96.083336,0.072348,3.707792,10.548511,3.51477,4.553191
Netherlands,NLD,2019,493.69165,371.83334,74.69444,0.074182,5.399406,11.507927,3.909748,5.821676
Netherlands,NLD,2020,469.74258,361.30554,47.77778,0.046066,8.567013,15.277726,4.087363,8.838681
Netherlands,NLD,2021,470.53452,348.5833,65.111115,0.08824,11.303873,18.046019,3.827956,10.917558
Netherlands,NLD,2022,460.97098,275.3889,64.333336,0.049998,16.656805,21.565971,4.156313,9.819727
Netherlands,NLD,2023,463.73584,259.0833,43.944443,0.069369,19.578188,29.525082,3.985293,7.614118
Netherlands,NLD,2024,432.99857,261.44446,48.166668,0.085,21.645,33.377243,3.5779827,7.183088
Netherlands Antilles,ANT,1965,,,,,,,0,
Netherlands Antilles,ANT,1966,,,,,,,0,
Netherlands Antilles,ANT,1967,,,,,,,0,
Netherlands Antilles,ANT,1968,,,,,,,0,
Netherlands Antilles,ANT,1969,,,,,,,0,
Netherlands Antilles,ANT,1970,,,,,,,0,
Netherlands Antilles,ANT,1971,,,,,,,0,
Netherlands Antilles,ANT,1972,,,,,,,0,
Netherlands Antilles,ANT,1973,,,,,,,0,
Netherlands Antilles,ANT,1974,,,,,,,0,
Netherlands Antilles,ANT,1975,,,,,,,0,
Netherlands Antilles,ANT,1976,,,,,,,0,
Netherlands Antilles,ANT,1977,,,,,,,0,
Netherlands Antilles,ANT,1978,,,,,,,0,
Netherlands Antilles,ANT,1979,,,,,,,0,
Netherlands Antilles,ANT,1980,,,,,,,0,
Netherlands Antilles,ANT,1981,,,,,,,0,
Netherlands Antilles,ANT,1982,,,,,,,0,
Netherlands Antilles,ANT,1983,,,,,,,0,
Netherlands Antilles,ANT,1984,,,,,,,0,
Netherlands Antilles,ANT,1985,,,,,,,0,
Netherlands Antilles,ANT,1986,,,,,,,0,
Netherlands Antilles,ANT,1987,,,,,,,0,
Netherlands Antilles,ANT,1988,,,,,,,0,
Netherlands Antilles,ANT,1989,,,,,,,0,
Netherlands Antilles,ANT,1990,,,,,,,0,
Netherlands Antilles,ANT,1991,,,,,,,0,
Netherlands Antilles,ANT,1992,,,,,,,0,
Netherlands Antilles,ANT,1993,,,,,,,0,
Netherlands Antilles,ANT,1994,,,,,,,0,
Netherlands Antilles,ANT,1995,,,,,,,0,
Netherlands Antilles,ANT,1996,,,,,,,0,
Netherlands Antilles,ANT,1997,,,,,,,0,
Netherlands Antilles,ANT,1998,,,,,,,0,
Netherlands Antilles,ANT,1999,,,,,,,0,
Netherlands Antilles,ANT,2000,,,,,,,0,
Netherlands Antilles,ANT,2001,,,,,,,0,
Netherlands Antilles,ANT,2002,,,,,,,0,
Netherlands Antilles,ANT,2003,,,,,,,0,
Netherlands Antilles,ANT,2004,,,,,,,0,
Netherlands Antilles,ANT,2005,,,,,,,0,
Netherlands Antilles,ANT,2006,,,,,,,0,
Netherlands Antilles,ANT,2007,,,,,,,0,
Netherlands Antilles,ANT,2008,,,,,,,0,
Netherlands Antilles,ANT,2009,,,,,,,0,
Netherlands Antilles,ANT,2010,,,,,,,0,
Netherlands Antilles,ANT,2011,,,,,,,0,
Netherlands Antilles,ANT,2012,,,,,,,0,
Netherlands Antilles,ANT,2013,,,,,,,0,
Netherlands Antilles,ANT,2014,,,,,,,0,
Netherlands Antilles,ANT,2015,,,,,,,0,
Netherlands Antilles,ANT,2016,,,,,,,0,
Netherlands Antilles,ANT,2017,,,,,,,0,
Netherlands Antilles,ANT,2018,,,,,,,0,
Netherlands Antilles,ANT,2019,,,,,,,0,
Netherlands Antilles,ANT,2020,,,,,,,0,
Netherlands Antilles,ANT,2021,,,,,,,0,
Netherlands Antilles,ANT,2022,,,,,,,0,
Netherlands Antilles,ANT,2023,,,,,,,0,
Netherlands Antilles,ANT,2024,,,,,,,0,
New Caledonia,NCL,1995,,,,,,,0,
New Caledonia,NCL,1996,,,,,,,0,
New Caledonia,NCL,1997,,,,,,,0,
New Caledonia,NCL,1998,,,,,,,0,
New Caledonia,NCL,1999,,,,,,,0,
New Caledonia,NCL,2000,,,,,,,0,
New Caledonia,NCL,2001,,,,,,,0,
New Caledonia,NCL,2002,,,,,,,0,
New Caledonia,NCL,2003,,,,,,,0,
New Caledonia,NCL,2004,,,,,,,0,
New Caledonia,NCL,2005,,,,,,,0,
New Caledonia,NCL,2006,,,,,,,0,
New Caledonia,NCL,2007,,,,,,,0,
New Caledonia,NCL,2008,,,,,,,0,
New Caledonia,NCL,2009,,,,,,,0,
New Caledonia,NCL,2010,,,,,,,0,
New Caledonia,NCL,2011,,,,,,,0,
New Caledonia,NCL,2012,,,,,,,0,
New Caledonia,NCL,2013,,,,,,,0,
New Caledonia,NCL,2014,,,,,,,0,
New Caledonia,NCL,2015,,,,,,,0,
New Caledonia,NCL,2016,,,,,,,0,
New Caledonia,NCL,2017,,,,,,,0,
New Caledonia,NCL,2018,,,,,,,0,
New Caledonia,NCL,2019,,,,,,,0,
New Caledonia,NCL,2020,,,,,,,0,
New Caledonia,NCL,2021,,,,,,,0,
New Caledonia,NCL,2022,,,,,,,0,
New Caledonia,NCL,2023,,,,,,,0,
New Caledonia,NCL,2024,,,,,,,0,
New Zealand,NZL,1965,32.636177,0,19.13135,10.01878,0,0,0,1.348
New Zealand,NZL,1966,36.133484,0,18.608002,10.805433,0,0,0,1.359
New Zealand,NZL,1967,37.95181,0,16.99143,11.220857,0,0,0,1.134
New Zealand,NZL,1968,38.99597,0,15.99125,11.773282,0,0,0,1.295
New Zealand,NZL,1969,40.50511,0,16.3983,11.63628,0,0,0,1.327
New Zealand,NZL,1970,47.609863,0.7104,16.40993,12.67042,0,0,0,1.273
New Zealand,NZL,1971,49.17649,0.9024,14.59565,14.393986,0,0,0,1.256
New Zealand,NZL,1972,52.94315,1.6352,14.95618,15.264607,0,0,0,1.257
New Zealand,NZL,1973,55.96276,1.9008,16.94491,15.09667,0,0,0,1.243
New Zealand,NZL,1974,52.95165,3.203475,17.444561,15.188889,0,0,0,2.0790577
New Zealand,NZL,1975,51.229183,3.4746535,16.41662,16.663637,0,0,0,2.1061628
New Zealand,NZL,1976,52.702564,9.330131,16.916695,15.49899,0,0,0,2.054847
New Zealand,NZL,1977,52.725574,15.340603,16.111174,14.720202,0,0,0,1.9780049
New Zealand,NZL,1978,50.76636,14.378684,14.861116,15.6595955,0,0,0,2.0011628
New Zealand,NZL,1979,51.13983,9.527735,13.249994,18.443434,0,0,0,1.8775839
New Zealand,NZL,1980,48.85752,8.698373,13.628225,19.364647,0,0,0,1.9714787
New Zealand,NZL,1981,46.47539,10.677521,13.577948,19.679798,0,0,0,1.938584
New Zealand,NZL,1982,46.44149,19.426569,13.310542,18.30404,0,0,0,1.9683207
New Zealand,NZL,1983,44.486046,21.091728,14.748751,19.751514,0,0,0,1.9863839
New Zealand,NZL,1984,45.900852,27.045174,13.717163,20.376768,0,0,0,2.1384313
New Zealand,NZL,1985,43.00212,34.48909,12.666031,19.707859,0,0,0,2.0102081
New Zealand,NZL,1986,38.701366,41.616955,14.556855,22.097696,0,0,0,2.0830345
New Zealand,NZL,1987,44.81707,40.255424,12.149867,21.928556,0,0,0,2.0779002
New Zealand,NZL,1988,43.816986,44.151974,13.165961,22.962656,0,0,0,2.087283
New Zealand,NZL,1989,45.22757,45.382774,14.334275,22.558859,0,0,0,2.578135
New Zealand,NZL,1990,50.82389,44.44859,13.928279,23.185303,0,0,0,2.9529426
New Zealand,NZL,1991,51.70254,48.3457,13.280544,22.894464,0,0,0,3.1218293
New Zealand,NZL,1992,53.341465,51.16109,14.623766,21.092667,0,0.0006909091,0,3.0693219
New Zealand,NZL,1993,53.03442,49.900513,14.406295,23.492899,0,0.0009858586,0,3.2180853
New Zealand,NZL,1994,61.31527,46.771095,13.617704,25.83708,0,0.001010101,0,3.0746424
New Zealand,NZL,1995,66.30301,44.630497,13.65541,27.534758,0,0.001010101,0,3.0245616
New Zealand,NZL,1996,67.54738,50.87484,13.457763,26.18293,0,0.008326262,0,2.9514518
New Zealand,NZL,1997,70.94438,54.805138,14.528348,23.258162,0,0.013593555,0,3.0464327
New Zealand,NZL,1998,71.860794,48.31148,13.247123,25.319334,0,0.022069696,0,3.3079102
New Zealand,NZL,1999,72.871544,55.233707,13.571336,22.919535,0,0.03899293,0,3.5562158
New Zealand,NZL,2000,74.42254,58.75267,12.859932,24.434969,0,0.12020808,0,3.7408855
New Zealand,NZL,2001,75.244286,61.99314,15.92658,21.681162,0,0.13898788,0,3.5297565
New Zealand,NZL,2002,77.48304,59.181946,15.91862,24.873026,0,0.15548317,0,3.3669994
New Zealand,NZL,2003,82.19651,44.62404,22.97443,23.622797,0,0.14654097,0,3.2766335
New Zealand,NZL,2004,81.031,40.718163,23.738672,27.240088,0,0.36153665,0,3.3947048
New Zealand,NZL,2005,85.43949,37.576244,26.427473,23.327555,0,0.6143859,0,3.8075435
New Zealand,NZL,2006,85.78982,38.154423,26.021524,23.573221,0,0.6222169,0,4.0715566
New Zealand,NZL,2007,86.17487,42.152313,19.720991,23.6405,0.0034058949,0.92987984,0,4.2583714
New Zealand,NZL,2008,87.22484,39.045193,24.472372,22.347338,0.003455616,1.0584577,0,4.893002
New Zealand,NZL,2009,83.42176,40.138943,18.818949,24.217442,0.0035898627,1.4764609,0,5.582571
New Zealand,NZL,2010,84.065125,43.759987,16.071983,24.726507,0.0038285253,1.6371758,0,6.608745
New Zealand,NZL,2011,86.09149,40.215504,16.269657,25.110668,0.0041268687,1.9572189,0,6.9373813
New Zealand,NZL,2012,85.01531,44.646664,20.272028,22.896656,0.0048229494,2.0791955,0,7.1866794
New Zealand,NZL,2013,86.03652,47.0649,17.877504,23.029074,0.006701959,2.0218704,0,7.578271
New Zealand,NZL,2014,87.7147,52.28978,16.509884,24.318062,0.018797714,2.210925,0,8.363213
New Zealand,NZL,2015,91.3292,48.018906,16.673477,24.529945,0.036830876,2.36413,0,8.959386
New Zealand,NZL,2016,94.55283,47.97363,13.796135,25.93505,0.05674612,2.3407655,0,8.945971
New Zealand,NZL,2017,99.15122,49.92102,14.536367,25.175854,0.07709482,2.091049,0,8.977402
New Zealand,NZL,2018,99.42633,45.022667,15.672817,26.25458,0.10066275,2.0679657,0,8.898494
New Zealand,NZL,2019,101.82973,48.04402,16.648094,25.598652,0.127903,2.2556674,0,8.981838
New Zealand,NZL,2020,84.275246,45.72634,15.76,24.266592,0.16111544,2.309158,0,9.015269
New Zealand,NZL,2021,83.892586,39.040997,18.388664,24.234734,0.2104717,2.644358,0,9.175668
New Zealand,NZL,2022,82.97209,36.69434,12.746311,26.276207,0.28559086,2.8656576,0,9.196881
New Zealand,NZL,2023,88.68957,38.520435,11.389625,26.574657,0.37465358,3.238395,0,8.8856125
New Zealand,NZL,2024,89.66032,30.380148,14.746914,23.797873,0.60716313,3.958227,0,9.793521
Nigeria,NGA,1965,,,,,,,0,
Nigeria,NGA,1966,,,,,,,0,
Nigeria,NGA,1967,,,,,,,0,
Nigeria,NGA,1968,,,,,,,0,
Nigeria,NGA,1969,,,,,,,0,
Nigeria,NGA,1970,,,,,,,0,
Nigeria,NGA,1971,,,,,,,0,
Nigeria,NGA,1972,,,,,,,0,
Nigeria,NGA,1973,,,,,,,0,
Nigeria,NGA,1974,,,,,,,0,
Nigeria,NGA,1975,,,,,,,0,
Nigeria,NGA,1976,,,,,,,0,
Nigeria,NGA,1977,,,,,,,0,
Nigeria,NGA,1978,,,,,,,0,
Nigeria,NGA,1979,,,,,,,0,
Nigeria,NGA,1980,,,,,,,0,
Nigeria,NGA,1981,,,,,,,0,
Nigeria,NGA,1982,,,,,,,0,
Nigeria,NGA,1983,,,,,,,0,
Nigeria,NGA,1984,,,,,,,0,
Nigeria,NGA,1985,,,,,,,0,
Nigeria,NGA,1986,,,,,,,0,
Nigeria,NGA,1987,,,,,,,0,
Nigeria,NGA,1988,,,,,,,0,
Nigeria,NGA,1989,,,,,,,0,
Nigeria,NGA,1990,,,,,,,0,
Nigeria,NGA,1991,,,,,,,0,
Nigeria,NGA,1992,,,,,,,0,
Nigeria,NGA,1993,,,,,,,0,
Nigeria,NGA,1994,,,,,,,0,
Nigeria,NGA,1995,,,,,,,0,
Nigeria,NGA,1996,,,,,,,0,
Nigeria,NGA,1997,,,,,,,0,
Nigeria,NGA,1998,,,,,,,0,
Nigeria,NGA,1999,,,,,,,0,
Nigeria,NGA,2000,,,,,,,0,
Nigeria,NGA,2001,,,,,,,0,
Nigeria,NGA,2002,,,,,,,0,
Nigeria,NGA,2003,,,,,,,0,
Nigeria,NGA,2004,,,,,,,0,
Nigeria,NGA,2005,,,,,,,0,
Nigeria,NGA,2006,,,,,,,0,
Nigeria,NGA,2007,,,,,,,0,
Nigeria,NGA,2008,,,,,,,0,
Nigeria,NGA,2009,,,,,,,0,
Nigeria,NGA,2010,,,,,,,0,
Nigeria,NGA,2011,,,,,,,0,
Nigeria,NGA,2012,,,,,,,0,
Nigeria,NGA,2013,,,,,,,0,
Nigeria,NGA,2014,,,,,,,0,
Nigeria,NGA,2015,,,,,,,0,
Nigeria,NGA,2016,,,,,,,0,
Nigeria,NGA,2017,,,,,,,0,
Nigeria,NGA,2018,,,,,,,0,
Nigeria,NGA,2019,,,,,,,0,
Nigeria,NGA,2020,,,,,,,0,
Nigeria,NGA,2021,,,,,,,0,
Nigeria,NGA,2022,,,,,,,0,
Nigeria,NGA,2023,,,,,,,0,
Nigeria,NGA,2024,,,,,,,0,
Non-OECD (EI),,1965,4566.254,1578.5005,5976.6543,204.95503,0,0,1.8605675,0
Non-OECD (EI),,1966,4914.702,1755.4829,6205.5874,224.41562,0,0,2.0758598,0
Non-OECD (EI),,1967,5245.811,1938.075,6131.5117,226.13533,0,0,2.291894,0
Non-OECD (EI),,1968,5632.0156,2099.3154,6150.3374,257.94876,0,0,3.1513546,0
Non-OECD (EI),,1969,6035.0327,2277.5176,6532.678,282.72205,0,0,4.4085283,0
Non-OECD (EI),,1970,6614.9805,2487.716,6926.3135,311.49374,0,0,5.7416067,0.57093334
Non-OECD (EI),,1971,7130.878,2713.8074,7356.622,327.89908,0,0,6.45013,2.241386
Non-OECD (EI),,1972,7749.4336,2868.9492,7614.13,346.18478,0,0,11.033112,2.2435975
Non-OECD (EI),,1973,8469.141,3164.1318,7738.442,362.36978,0,0,16.68946,2.3887706
Non-OECD (EI),,1974,9016.871,3378.6013,7831.7656,399.92545,0,0,25.77963,2.5111551
Non-OECD (EI),,1975,9350.5,3689.8428,8352.198,416.35663,0,0,36.4649,2.797168
Non-OECD (EI),,1976,9921.6,4084.343,8483.516,446.9197,0,0,48.904808,3.2653003
Non-OECD (EI),,1977,10515.85,4437.4087,8903.102,488.42285,0,0,60.829575,3.5918486
Non-OECD (EI),,1978,11207.152,4764.674,9192.643,539.35913,0,0,66.36937,3.9769168
Non-OECD (EI),,1979,11659.337,5170.4106,9468.685,573.9957,0,0,77.21844,4.901943
Non-OECD (EI),,1980,11832.386,5364.44,9581.238,617.33356,0,0,93.1552,6.315481
Non-OECD (EI),,1981,11948.43,5681.6523,9751.693,637.77386,0,0,112.61666,8.681936
Non-OECD (EI),,1982,12052.744,6131.9883,10128.741,639.1586,0,0,130.84726,9.299696
Non-OECD (EI),,1983,12153.719,6540.4077,10564.209,664.69006,0,0,153.288,11.076061
Non-OECD (EI),,1984,12346.227,7147.3037,11031.754,725.04443,0,0,200.12218,11.314792
Non-OECD (EI),,1985,12334.78,7436.3228,11511.138,764.231,0,0,223.16135,11.825258
Non-OECD (EI),,1986,12634.302,7868.1406,11937.093,796.82776,0,0,213.918,12.037505
Non-OECD (EI),,1987,13021.202,8255.502,12558.147,822.0154,0,0,248.7488,11.805917
Non-OECD (EI),,1988,13367.992,8765.4,13061.051,872.10266,0,0,285.61377,12.002912
Non-OECD (EI),,1989,13678.848,9078.304,13215.724,893.4253,0,0,273.87283,12.963703
Non-OECD (EI),,1990,14025.877,9493.933,13242.273,925.75946,0.002,0.034333333,266.81668,15.445664
Non-OECD (EI),,1991,13978.064,9623.263,13262.132,961.22644,0.002,0.12300091,268.30365,15.501315
Non-OECD (EI),,1992,13887.163,9512.485,13468.811,973.9785,0.003,0.22078313,264.32068,16.650942
Non-OECD (EI),,1993,13633.079,9354.76,13663.499,1030.4474,0.004008,0.31203565,266.88702,16.340818
Non-OECD (EI),,1994,13777.158,9219.485,13762.685,1087.6791,0.005018,0.5899073,255.52971,18.357477
Non-OECD (EI),,1995,14075.083,9336.329,13876.161,1127.9578,0.008042101,1.1282852,264.8703,22.05613
Non-OECD (EI),,1996,14236.351,9777.204,14118.455,1125.287,0.015100606,1.0020291,292.99838,23.16015
Non-OECD (EI),,1997,14983.937,9518.25,13969.674,1144.4614,0.017125607,1.228866,297.9766,26.537088
Non-OECD (EI),,1998,15030.958,9836.243,13873.139,1197.4895,0.020160606,1.5017252,289.89078,29.019012
Non-OECD (EI),,1999,15321.158,10125.744,14104.028,1203.7592,0.023270616,2.039237,306.71243,33.75324
Non-OECD (EI),,2000,15956.743,10518.855,14528.905,1245.7386,0.043817446,2.4845295,330.88196,38.301823
Non-OECD (EI),,2001,16394.719,10955.247,15107.879,1279.4312,0.06325795,3.433199,346.0799,40.691372
Non-OECD (EI),,2002,16748.227,11374.579,16038.6455,1303.5369,0.08561688,3.6532056,365.2124,42.608406
Non-OECD (EI),,2003,17297.932,11865.106,18275.664,1323.9547,0.11142536,4.448027,391.79898,46.15478
Non-OECD (EI),,2004,18574.016,12689.902,20396.326,1486.5562,0.13435523,7.644248,402.7682,49.65399
Non-OECD (EI),,2005,19009.588,13205.755,22806.75,1569.437,0.1576311,9.266881,406.47156,53.350132
Non-OECD (EI),,2006,19792.143,13903.391,24580.06,1656.7483,0.20733984,14.9255,420.80566,59.995644
Non-OECD (EI),,2007,20500.809,14537.903,26522.113,1742.2897,0.29858592,19.880672,431.24454,69.157585
Non-OECD (EI),,2008,21092.912,15019.551,27314.918,1865.9727,0.38713455,31.306509,442.94257,80.87646
Non-OECD (EI),,2009,21425.111,14833.439,28155.77,1877.7566,0.6037891,48.64374,440.93573,93.12936
Non-OECD (EI),,2010,22787.943,16060.964,29221.355,2023.4028,1.3239627,76.53694,466.18372,111.18256
Non-OECD (EI),,2011,23548.807,16873.066,31420.777,2048.8877,4.736179,108.65682,494.34805,118.51623
Non-OECD (EI),,2012,24535.867,17407.027,32047.078,2192.89,9.242483,146.45685,508.68805,127.67051
Non-OECD (EI),,2013,25218.623,17565.82,32596.418,2321.9849,18.007584,191.18544,514.5954,142.52426
Non-OECD (EI),,2014,25844.062,18065.213,32966.3,2444.5442,38.203026,226.11429,552.87213,166.36372
Non-OECD (EI),,2015,26481.332,18543.17,32522.537,2447.5952,61.48912,270.76944,600.87573,178.55107
Non-OECD (EI),,2016,27177.762,18996.717,32190.746,2556.8323,99.59833,353.04538,640.6841,189.96475
Non-OECD (EI),,2017,27822.146,19789.062,32724.527,2612.8438,167.87987,441.81125,677.44604,210.74481
Non-OECD (EI),,2018,28256.814,20608.582,33735.87,2699.7231,251.54231,523.3052,730.54626,249.24556
Non-OECD (EI),,2019,28627.887,20923.62,34618.902,2787.7488,330.94894,588.34717,801.6239,271.4561
Non-OECD (EI),,2020,26837.527,20956.055,34612.973,2863.818,407.3738,656.54034,817.02985,301.8435
Non-OECD (EI),,2021,28077.838,22137.842,36245.82,2843.1897,517.10596,883.2033,890.3622,336.86612
Non-OECD (EI),,2022,29198.756,22118.324,36805.996,2938.695,669.0926,1013.2963,889.74176,361.79214
Non-OECD (EI),,2023,30643.512,22555.13,38266.99,2869.6057,889.37274,1177.5216,907.02216,384.77655
Non-OECD (EI),,2024,31058.848,23439.541,39072.3,3013.8513,1213.6372,1308.1718,936.4418,402.12833
North America,,1965,7506.414,4467.994,3412.8374,327.6461,0,0,3.9771569,13.332232
North America,,1966,7875.018,4818.5474,3566.4531,342.9609,0,0,5.9944305,14.062007
North America,,1967,8203.526,5073.1475,3502.9253,374.1698,0,0,8.24912,14.073571
North America,,1968,8743.642,5441.5024,3634.6128,379.19272,0,0,14.12381,15.546045
North America,,1969,9170.439,5880.727,3642.3796,422.48953,0,0,15.240883,16.22706
North America,,1970,9623.501,6213.8354,3624.521,429.39407,0,0,24.034052,16.235903
North America,,1971,9955.128,6418.509,3432.4385,452.5339,0,0,44.41905,17.696413
North America,,1972,10731.912,6532.8936,3556.8293,479.2899,0,0,64.22204,19.67998
North America,,1973,11412.023,6521.563,3812.4019,492.72952,0,0,103.17312,21.274693
North America,,1974,11087.142,6325.4897,3731.304,538.42413,0,0,134.69646,22.032265
North America,,1975,10877.055,5870.059,3729.3704,527.3913,0,0,194.17929,21.645302
North America,,1976,11633.746,5978.472,4013.3528,523.85376,0,0,218.59561,25.696754
North America,,1977,12218.014,5901.9336,4174.85,468.93967,0,0,290.4297,27.112122
North America,,1978,12544.354,5964.0107,4084.0479,542.9264,0,0,322.1526,28.528788
North America,,1979,12383.885,6184.563,4426.3057,554.30054,0,0,303.8548,30.080036
North America,,1980,11616.032,6086.5293,4579.7285,556.6706,0,0,302.3642,30.871222
North America,,1981,10979.948,5964.575,4716.9536,564.75195,0,0,327.09174,32.67571
North America,,1982,10401.833,5650.994,4573.8423,603.0476,0,0,335.99304,32.462154
North America,,1983,10274.947,5337.409,4751.3677,632.9343,0.003,0.0026949495,357.74384,35.799706
North America,,1984,10600.945,5702.6724,5111.62,645.91675,0.0053010103,0.0065555554,397.0874,41.89543
